Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,critical_mineral,CategoryType
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2003,131045,131045.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2009,2490075,2490075.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2007,2513004,2513004.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2012,10759674,10759674.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2002,3416992,3416992.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2004,1972232,1856204.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2008,15450036,15450036.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2002,8722,8722.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2004,41576,41576.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2001,18770,,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2006,1483927,1483927.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2005,167074,167074.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2004,18201313,18201313.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2008,272789,272789.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2015,4994466,4994466.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2012,10308503,10308503.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2018,6965895,7058395.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2014,1140653,1140653.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2014,15204838,15185486.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2020,3617303,3617303.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2016,5038779,5038779.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2011,7456998,7456998.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2018,3957304,3957304.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2015,4817551,4817551.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2017,6047916,6047916.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2013,6790145,6790145.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2013,2950388,2950388.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2013,5607768,5607768.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2013,717004,717004.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2019,937655,937655.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2011,9860661,9860661.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2020,5866934,5866934.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2020,582264,582264.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2012,2251680,2251680.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2016,3779735,3779735.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2012,1915876,1915876.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2017,3308027,3308027.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2020,62375,62375.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2017,3724929,3724929.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2018,2182416,2182416.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2018,964831,964831.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
850511 Permanent Magnets Made Of Metal,Taiwan,2009,2050315,2050315.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2009,436058,429438.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2009,2522484,990167.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2009,12644197,12098112.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2006,29527992,28812544.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2010,4560973,1534631.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2010,671094,671094.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2010,2521177,2521177.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2010,19949905,19247254.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2008,28134265,27324179.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2008,1175484,1090204.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2004,32368417,31220063.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2004,2931960,2931960.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2004,746176,679031.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2004,5931376,4205649.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Macau,2004,2400,2400.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2003,36953661,36439853.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2006,3564379,3564379.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2006,699018,699018.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2006,5221450,2101920.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2005,33734852,33246442.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2005,3818738,3818738.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2005,707226,707226.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2005,4342259,2437947.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2003,4646615,4646615.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2003,768061,658469.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2003,1735113,1716384.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2007,6533321,2665717.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2007,938600,938600.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2007,3434751,3434751.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2007,27270666,26661512.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2008,5176788,2285152.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2001,1814324,,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2008,2833438,2833438.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2001,2247951,,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2001,30780378,,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2002,31301661,30929697.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2002,3005438,3005438.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2002,654940,654940.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2002,2000659,2000659.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2001,3081969,,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2020,25964294,18549623.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2021,7572194,7572194.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2021,121914,121914.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2021,5871691,5871691.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2021,32624891,26832950.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2020,3817066,3817038.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2020,219984,219984.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Macau,2019,7402,7402.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2019,2413347,2413347.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2019,215830,215830.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2019,3390862,3376989.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2019,39061553,27592361.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2020,4317204,4317204.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Mongolia,2022,3465,3465.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2022,9398504,9398504.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2024,9811059,9765197.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2024,72198,72198.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2024,7562302,7553622.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2024,19781902,14672007.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2025,2025619,2071679.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2025,4320,4320.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2025,4090307,4090307.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2025,9537798,7893805.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2022,9420323,9420323.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2022,35192544,27550492.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2023,4247866,4247866.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2023,46662,46662.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2023,6924633,6922463.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2023,26631388,18309527.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2018,49943487,36051715.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2022,192556,192556.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2018,428931,428931.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2013,1333578,1333578.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2013,634852,632736.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2013,3023269,2957190.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2013,63254450,63274224.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2014,1025403,1025403.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2014,1592588,1592588.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2014,2171026,2171026.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2012,66614542,66688083.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2012,609712,609712.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2018,2512210,2486424.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2011,5160333,1707921.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2011,459352,459352.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2011,3413004,3411852.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2011,31265367,31000234.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2012,3549021,1830647.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2012,4332298,4398377.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2014,33507432,33393212.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2017,216818,216818.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2017,1283019,1283019.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2017,2032640,2013320.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2017,42291191,28308589.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2018,1151052,1151052.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2016,33668610,22786982.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2016,1943528,1921391.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2016,125581,125581.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2015,1110380,1110380.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Taiwan,2015,1992705,1971514.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Japan,2015,24682866,20190851.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,Hong Kong,2015,634044,629760.0,850511,Electric Steel,Advanced Product
850511 Permanent Magnets Made Of Metal,"Korea, South",2016,912284,912284.0,850511,Electric Steel,Advanced Product
"850650 Primary Cells And Batteries, Lithium",Macau,2009,16244,16244.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2009,9976276,9976276.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2009,43242438,42932222.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2009,1039490,1039490.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2024,39048149,40127694.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2009,3878145,3878145.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2025,73238,73238.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Macau,2010,56900,56900.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2010,32567483,32567483.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2010,2388414,2388414.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2024,2928923,2928923.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2010,4327700,4298034.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2025,17722081,17722081.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Macau,2008,18647,18647.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2008,9903981,9903981.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2008,702117,702117.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2008,8757666,8757666.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2008,56726643,56664182.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2024,222327,222327.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2024,31655176,31655176.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2025,2306612,2306612.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2021,42746631,42700577.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2021,5305689,5305130.0,850650,Lithium,Other
